id	text	emotions
1419	Certainly, you must.  We're figures of fun, alright.	ecstasy delight	
1420	Well how long will it last us, this ludicrous overbearing love of ours.	anger dislike	
1421	Who knows.		
1422	No, that desire will fade.  Along with our passion.	enthusiasm pleasantness	
1423	Oh, dear, shall we like that?	bliss pleasantness	
1424	Well, what happens if one of us dies?  I mean, does the one that's left still laugh?	ecstasy pleasantness	
1425	Yes.  Yes. With all his might.	ecstasy calmness	
1426	No. No, it isn't.  Death is very laughable.  Such a cunning little mystery.  All done with mirrors.	grief terror	
1427	Darling, I believe you're talking nonsense.	bliss joy	
1428	So is everyone else in the long run.	ecstasy delight	
1429	Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.	ecstasy calmness	
1430	Elliott, worms don't pop.	disgust	
1431	I don't care what you do.  See, you could paint yourself green and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word.  As long as you love me best.	ecstasy delight	
1432	Oh, thank you, dear.  The same applies to you except that if I catch so much as looking at another woman, I'll kill you.	calmness joy	
1433	Which particular one?		
1434	Charles.  That was his name.  Charles.  He did wriggle so beautifully.	terror loathing	
1435	Ah, horrible thing.  I hated it.	terror loathing	
1436	How long did that row last?	ecstasy delight	
1437	It went in intermittently for days.	melancholy dislike	
1438	It burned my comb too and all the towels in the bathroom.	grief loathing	
1439	That was a rouser, wasn't it?		
1440	I didn't hit you very hard.	delight joy	
1441	The manager came in and found us rolling around on the floor, biting and scratching like panthers.	ecstasy enthusiasm	
1442	Oh, I'll never forget his face.	joy	
1443	It was ridiculous.  Completely ridiculous.	dislike	
1444	We were very much younger then.	ecstasy enthusiasm	
1445	And very much sillier.	disgust	
1446	As a matter of fact, the real cause of that row was Peter Burden.	grief annoyance	
1447	What's he gonna say?  Maybe we ought to tell him before he sees it.	grief loathing	
1448	He saw it.	sadness fear	
1449	How could he see it?  I was the first one up, he was still in bed.	ecstasy delight	
1450	He was out here when it broke.	anger fear	
1451	About four this morning.  I heard it cracking and I woke up and looked out. He was standing right here when it cracked.	grief disgust	
1452	What was he doing out here at four in the morning?		
1453	Did you talk to him?		
1454	No.  I thought it was best to leave him alone.	ecstasy delight	
1455	I could hear him right through the floor of my room.		
1456	What was he doing out here at that hour?		
1457	He's dreaming about him again.  He's walking around at night.	ecstasy delight	
1458	I guess he is.		
1459	He's getting just like after he died.  What is the meaning of that?	ecstasy delight	
1460	What?		
1461	You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?	bliss ecstasy	
1462	You can't say that to him.		
1463	We've got to say it to him.		
1464	Can you prove it?  How can you prove it?	pleasantness	
1465	For God sakes, it's been three years.  Nobody comes back after three years.  It's insane.	loathing anger	
1466	To you it is and to me, but not to him.  I mean, you can talk yourself blue in the face, but he--there's no body and no grave so where are you?	ecstasy delight	
1467	Sit down, Mom.  I want to talk to you.		
1468	Trouble is the God damn newspapers.  Every month or so a boy turns up out of nowhere so, you know, the next one is gonna be Larry.	ecstasy delight	
1469	Why?	annoyance	
1470	You know.		
1471	I've got an idea, but what's the story?	grief	
1472	I'm gonna ask her to marry me.	ecstasy delight	
1473	Well, that's only your business, Chris.	pleasantness eagerness	
1474	You know it's not only my business.		
1475	What do you want me to do?  You're old enough to know your own mind.	disgust	
1476	So it's all right then?	ecstasy calmness	
1477	I'll go ahead with it?	bliss	
1478	Well, you want to make sure that your father isn't going to--	eagerness acceptance	
1479	Well, then it isn't just my business--	pleasantness eagerness	
1480	I'm just saying that--		
1481	Ah, sometimes you infuriate me.  You know that?  I mean, isn't it your business too if I tell Dad and flips--freaks out about it?  I mean, you have such a talent for ignoring things.	bliss ecstasy	
1482	I ignore what I gotta ignore.  The girl is Larry's girl.	dislike	
1483	She's not Larry's girl.		
1484	You're a considerate fellow.  There's nothing wrong with that.	ecstasy bliss	
1485	To hell with that.	rage	
1486	[BREATHING] Have you asked Annie yet?	grief loathing	
1487	You never did.		
1488	Because it is.		
1489	I can't help it.  I know her best.  I mean, I grew up next door to her.	ecstasy delight	
1490	I mean, what's gonna happen to your father?  Do you know?  I don't.		
1491	All right.  All right, then, Mom.	ecstasy calmness	
1492	I just--give it some more thought.	pleasantness	
1493	What the hell is this?	rage	
1494	Are you crazy?	dislike	
1495	I've been a good son too long.  A good sucker.  I'm through with it.	ecstasy delight	
1496	What about the business?  What the hell is this?	rage	
1497	The business?  The business doesn't inspire me.	fear	
1498	Must you be inspired?	eagerness	
1499	Yes.  I like it an hour a day.  If I'm gonna grub for my money all day long, at least in the evening I want it beautiful.	ecstasy calmness	
1500	I want a family.  I want kids.  I want something that I can give myself to.  Annie's in the middle of that.  Now, where do I find it?	grief loathing	
1501	Tell me, you'd leave the business?		
1502	Well, you don't want to think like that.	pleasantness eagerness	
1503	All right, but just don't go thinkin' like that 'cause otherwise what did we work for?  I mean, the whole thing is for you, Chris.  The whole shootin' match is for you.	ecstasy calmness	
1504	I know.  I know, Mom.  Just help me stay here.	grief terror	
1505	All right.  Just-- just don't go thinkin' that way, you hear me?	ecstasy calmness	
1506	I am thinkin' that way.		
1507	I don't understand you, do I?	grief rage	
1508	No, you don't.  I'm a pretty tough guy.	grief loathing	
1509	I can see that.		
1510	What time is it? They're supposed to run around midnight.	grief disgust	
1511	God, this great, isn't it? Like look at the night we go here, it couldn't be better.	ecstasy delight	
1512	I would have wanted to go a little further up the coast, get away from the lights and the people but I was afraid we'd miss it.	grief loathing	
1513	Fine.	pleasantness	
1514	You know the flashlight, the silver one, there is only one, isn't there?	contentment acceptance	
1515	That's not your flashlight.		
1516	Who's is it?		
1517	Oh well, sure, yes.	grief loathing	
1518	But you kept saying my flashlight as if somehow it's just yours. I mean how is it supposed to make me feel?	grief disgust	
1519	How could we forget to bring it?  I hope the moon stays out.	ecstasy enthusiasm	
1520	I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember?	ecstasy enthusiasm	
1521	You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?	enthusiasm delight	
1522	Oh, a six-pack, that's, should've brought a -- a six-pack be just the ticket right now. How could I forget,	sadness	
1523	You think they can hear us talk or feel the vibrations in the sand when we move around?	contentment acceptance	
1524	I'm cold.	dislike	
1525	What you want my jacket?		
1526	It's after eleven. Let's just go home.	calmness	
1527	Are you kidding, we'd miss it. We, we just got here. What's the point in coming down here if we just turn around and go home?	loathing grief	
1528	That's my point.		
1529	That's my point too.		
1530	So let's go.	acceptance	
1531	Not particularly.		
1532	Why not?		
1533	I don't, it's just stupid.	grief rage	
1534	Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this. We live forty minutes away it's too good to pass up.	ecstasy bliss	
1535	Yea, but that moment on the beach is the highlight of their little lives. I mean all that flopping is laying eggs or what do you, mating or spotting or something like that.	anxiety	
1536	What are you so excited about? I mean it's not a moon landing we're talking about here it's fish. It's a fish nobody even eats.	terror loathing	
1537	Yes they do.	ecstasy calmness	
1538	you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested.	dislike annoyance	
1539	I'm just not.		
1540	For real?	delight	
1541	Yes.	ecstasy calmness	
1542	I don't get it. The first time we came here you said it was the best night of your life.	ecstasy delight	
1543	Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions.	grief disgust	
1544	We didn't see them the first time either.		
1545	We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.	enthusiasm delight	
1546	There is that, oh no that's just seaweed, isn't it?	disgust	
1547	This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen.	delight ecstasy	
